timestamp,zone,confidence,distance_estimate,left_ratio,middle_ratio,right_ratio,left_rssi,middle_rssi,right_rssi
2026-05-16T21:08:42.473,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,0
2026-05-16T21:08:42.974,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,0
2026-05-16T21:08:43.475,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,0
2026-05-16T21:08:43.977,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,-50
2026-05-16T21:08:44.478,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,-50
2026-05-16T21:08:44.980,NO_MOTION,1.0,unknown,0.0,0.0,0.0,0,0,-50
2026-05-16T21:08:45.481,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-48,0,-49
2026-05-16T21:08:45.984,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-50,0,-47
2026-05-16T21:08:46.485,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-51,0,-49
2026-05-16T21:08:46.987,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-51,0,-49
2026-05-16T21:08:47.488,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-50,0,-48
2026-05-16T21:08:47.989,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-50,0,-45
2026-05-16T21:08:48.491,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-47,0,-47
2026-05-16T21:08:48.992,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-49
2026-05-16T21:08:49.493,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-49
2026-05-16T21:08:49.994,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-48
2026-05-16T21:08:50.496,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-48
2026-05-16T21:08:50.997,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-46,0,-48
2026-05-16T21:08:51.498,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-46,0,-48
2026-05-16T21:08:51.999,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-47,0,-48
2026-05-16T21:08:52.500,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-46,0,-48
2026-05-16T21:08:53.002,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-48
2026-05-16T21:08:53.503,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-48
2026-05-16T21:08:54.005,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-47
2026-05-16T21:08:54.506,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-47
2026-05-16T21:08:55.007,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-44,0,-47
2026-05-16T21:08:55.509,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-45,0,-47
2026-05-16T21:08:56.010,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-44,0,-46
2026-05-16T21:08:56.511,NO_MOTION,1.0,unknown,0.0,0.0,0.0,-43,0,-47
2026-05-16T21:08:57.012,NO_MOTION,1.0,unknown,0.0,0.0,0.01,-43,0,-46
2026-05-16T21:08:57.514,NO_MOTION,0.85,unknown,0.0,0.0,0.38,-44,0,-46
2026-05-16T21:08:58.015,NO_MOTION,0.84,unknown,0.0,0.0,0.39,-44,0,-46
2026-05-16T21:08:58.516,NO_MOTION,0.84,unknown,0.05,0.0,0.4,-44,0,-46
2026-05-16T21:08:59.018,NO_MOTION,0.99,unknown,0.03,0.0,0.03,-44,0,-46
2026-05-16T21:08:59.519,NO_MOTION,0.99,unknown,0.03,0.0,0.02,-44,0,-46
2026-05-16T21:09:00.020,NO_MOTION,0.99,unknown,0.03,0.0,0.02,-45,0,-47
2026-05-16T21:09:00.521,NO_MOTION,0.98,unknown,0.04,0.0,0.02,-45,0,-47
2026-05-16T21:09:01.022,NO_MOTION,0.98,unknown,0.04,0.0,0.02,-44,0,-46
2026-05-16T21:09:01.523,NO_MOTION,0.66,unknown,0.85,0.0,0.07,-55,0,-45
2026-05-16T21:09:02.025,NO_MOTION,0.41,unknown,1.48,0.0,0.1,-51,0,-45
2026-05-16T21:09:02.526,NO_MOTION,0.48,unknown,1.3,0.0,0.1,-51,0,-45
2026-05-16T21:09:03.028,NO_MOTION,0.77,unknown,0.58,0.0,0.07,-52,0,-45
2026-05-16T21:09:03.529,NO_MOTION,0.97,unknown,0.08,0.0,0.05,-52,0,-45
2026-05-16T21:09:04.030,NO_MOTION,0.87,unknown,0.04,0.0,0.32,-52,0,-45
2026-05-16T21:09:04.531,NO_MOTION,0.86,unknown,0.28,0.0,0.35,-52,0,-45
2026-05-16T21:09:05.032,NO_MOTION,0.86,unknown,0.33,0.0,0.35,-54,0,-45
2026-05-16T21:09:05.533,NO_MOTION,0.72,unknown,0.69,0.0,0.37,-55,0,-45
2026-05-16T21:09:06.034,NO_MOTION,0.58,unknown,1.04,0.0,0.1,-54,0,-46
2026-05-16T21:09:06.535,NO_MOTION,0.66,unknown,0.84,0.0,0.09,-55,0,-47
2026-05-16T21:09:07.036,NO_MOTION,0.81,unknown,0.48,0.0,0.06,-54,0,-46
2026-05-16T21:09:07.537,NO_MOTION,0.77,unknown,0.58,0.0,0.03,-55,0,-46
2026-05-16T21:09:08.039,NO_MOTION,0.84,unknown,0.41,0.0,0.01,-55,0,-46
2026-05-16T21:09:08.540,NO_MOTION,0.79,unknown,0.52,0.0,0.02,-55,0,-46
2026-05-16T21:09:09.042,NO_MOTION,0.75,unknown,0.62,0.0,0.03,-55,0,-46
2026-05-16T21:09:09.543,NO_MOTION,0.75,unknown,0.63,0.0,0.03,-55,0,-46
2026-05-16T21:09:10.045,NO_MOTION,0.74,unknown,0.65,0.0,0.02,-55,0,-46
2026-05-16T21:09:10.546,NO_MOTION,0.76,unknown,0.6,0.0,0.03,-54,0,-46
2026-05-16T21:09:11.048,NO_MOTION,0.8,unknown,0.49,0.0,0.03,-54,0,-47
2026-05-16T21:09:11.550,NO_MOTION,0.65,unknown,0.87,0.0,0.05,-54,0,-46
2026-05-16T21:09:12.051,NO_MOTION,0.64,unknown,0.89,0.0,0.4,-55,0,-48
2026-05-16T21:09:12.552,NO_MOTION,0.68,unknown,0.81,0.0,0.47,-53,0,-48
2026-05-16T21:09:13.053,NO_MOTION,0.6,unknown,0.99,0.0,0.37,-58,0,-48
2026-05-16T21:09:13.554,NO_MOTION,0.45,unknown,1.37,0.0,0.28,-53,0,-48
2026-05-16T21:09:14.055,NO_MOTION,0.36,unknown,1.59,0.0,0.37,-49,0,-47
2026-05-16T21:09:14.557,NO_MOTION,0.53,unknown,1.17,0.0,0.43,-57,0,-49
2026-05-16T21:09:15.058,NO_MOTION,0.5,unknown,1.25,0.0,0.37,-54,0,-48
2026-05-16T21:09:15.559,NO_MOTION,0.57,unknown,1.07,0.0,0.11,-53,0,-48
2026-05-16T21:09:16.060,NO_MOTION,0.42,unknown,1.44,0.0,0.1,-48,0,-48
2026-05-16T21:09:16.562,NO_MOTION,0.31,unknown,1.73,0.0,0.15,-51,0,-47
2026-05-16T21:09:17.063,NO_MOTION,0.63,unknown,0.92,0.0,0.37,-46,0,-50
2026-05-16T21:09:17.565,NO_MOTION,0.84,unknown,0.16,0.0,0.39,-48,0,-48
2026-05-16T21:09:18.066,NO_MOTION,0.77,unknown,0.16,0.0,0.58,-47,0,-48
2026-05-16T21:09:18.568,NO_MOTION,0.8,unknown,0.22,0.0,0.51,-50,0,-47
2026-05-16T21:09:19.069,NO_MOTION,0.71,unknown,0.73,0.0,0.33,-52,0,-47
2026-05-16T21:09:19.570,NO_MOTION,0.72,unknown,0.69,0.0,0.5,-50,0,-47
2026-05-16T21:09:20.072,NO_MOTION,0.74,unknown,0.66,0.0,0.34,-48,0,-48
2026-05-16T21:09:20.573,NO_MOTION,0.81,unknown,0.48,0.0,0.35,-49,0,-47
2026-05-16T21:09:21.075,NO_MOTION,0.84,unknown,0.4,0.0,0.33,-50,0,-46
2026-05-16T21:09:21.576,NO_MOTION,0.75,unknown,0.62,0.0,0.15,-53,0,-47
2026-05-16T21:09:22.078,NO_MOTION,0.77,unknown,0.58,0.0,0.11,-54,0,-46
2026-05-16T21:09:22.579,NO_MOTION,0.78,unknown,0.55,0.0,0.02,-54,0,-47
2026-05-16T21:09:23.080,NO_MOTION,0.98,unknown,0.05,0.0,0.03,-54,0,-47
2026-05-16T21:09:23.582,NO_MOTION,0.97,unknown,0.07,0.0,0.03,-54,0,-47
2026-05-16T21:09:24.083,NO_MOTION,0.64,unknown,0.89,0.0,0.02,-54,0,-46
2026-05-16T21:09:24.585,NO_MOTION,0.64,unknown,0.91,0.0,0.02,-54,0,-47
2026-05-16T21:09:25.086,NO_MOTION,0.49,unknown,1.28,0.0,0.03,-52,0,-46
2026-05-16T21:09:25.587,NO_MOTION,0.54,unknown,1.14,0.0,0.12,-54,0,-44
2026-05-16T21:09:26.088,NO_MOTION,0.48,unknown,1.3,0.0,0.17,-51,0,-45
2026-05-16T21:09:26.589,NO_MOTION,0.45,unknown,1.38,0.0,0.13,-54,0,-45
2026-05-16T21:09:27.091,NO_MOTION,0.7,unknown,0.74,0.0,0.06,-55,0,-45
2026-05-16T21:09:27.592,NO_MOTION,0.62,unknown,0.95,0.0,0.13,-45,0,-47
2026-05-16T21:09:28.093,NO_MOTION,0.26,unknown,1.84,0.0,0.16,-47,0,-45
2026-05-16T21:09:28.594,NO_MOTION,0.34,unknown,1.66,0.0,0.14,-51,0,-47
2026-05-16T21:09:29.095,NO_MOTION,0.58,unknown,1.06,0.0,0.16,-41,0,-48
2026-05-16T21:09:29.596,NO_MOTION,0.48,unknown,1.29,0.0,0.16,-44,0,-46
2026-05-16T21:09:30.097,NO_MOTION,0.66,unknown,0.86,0.0,0.18,-46,0,-48
2026-05-16T21:09:30.598,NO_MOTION,0.8,unknown,0.49,0.0,0.26,-48,0,-46
2026-05-16T21:09:31.099,NO_MOTION,0.88,unknown,0.1,0.0,0.3,-47,0,-48
2026-05-16T21:09:31.600,NO_MOTION,0.77,unknown,0.08,0.0,0.57,-47,0,-48
2026-05-16T21:09:32.102,NO_MOTION,0.79,unknown,0.07,0.0,0.52,-48,0,-46
2026-05-16T21:09:32.603,NO_MOTION,0.87,unknown,0.33,0.0,0.32,-47,0,-46
2026-05-16T21:09:33.104,NO_MOTION,0.78,unknown,0.56,0.0,0.06,-47,0,-46
2026-05-16T21:09:33.605,NO_MOTION,0.72,unknown,0.71,0.0,0.05,-47,0,-47
2026-05-16T21:09:34.106,NO_MOTION,0.73,unknown,0.68,0.0,0.05,-47,0,-47
2026-05-16T21:09:34.608,NO_MOTION,0.75,unknown,0.62,0.0,0.03,-47,0,-47
2026-05-16T21:09:35.109,NO_MOTION,0.77,unknown,0.58,0.0,0.19,-47,0,-46
2026-05-16T21:09:35.610,NO_MOTION,0.76,unknown,0.59,0.0,0.2,-47,0,-47
2026-05-16T21:09:36.111,NO_MOTION,0.74,unknown,0.65,0.0,0.17,-47,0,-47
2026-05-16T21:09:36.613,NO_MOTION,0.72,unknown,0.7,0.0,0.17,-47,0,-47
2026-05-16T21:09:37.114,NO_MOTION,0.77,unknown,0.57,0.0,0.03,-47,0,-46
2026-05-16T21:09:37.616,NO_MOTION,0.72,unknown,0.7,0.0,0.03,-48,0,-47
2026-05-16T21:09:38.117,NO_MOTION,0.77,unknown,0.58,0.0,0.03,-48,0,-47
2026-05-16T21:09:38.619,NO_MOTION,0.74,unknown,0.65,0.0,0.03,-47,0,-46
2026-05-16T21:09:39.120,NO_MOTION,0.74,unknown,0.65,0.0,0.03,-47,0,-47
2026-05-16T21:09:39.622,NO_MOTION,0.74,unknown,0.66,0.0,0.04,-47,0,-47
2026-05-16T21:09:40.123,NO_MOTION,0.75,unknown,0.63,0.0,0.04,-47,0,-48
2026-05-16T21:09:40.624,NO_MOTION,0.74,unknown,0.66,0.0,0.06,-47,0,-47
2026-05-16T21:09:41.125,NO_MOTION,0.74,unknown,0.64,0.0,0.05,-46,0,-48
2026-05-16T21:09:41.626,NO_MOTION,0.88,unknown,0.3,0.0,0.06,-47,0,-48
2026-05-16T21:09:42.127,NO_MOTION,0.86,unknown,0.36,0.0,0.05,-46,0,-48
2026-05-16T21:09:42.629,NO_MOTION,0.78,unknown,0.56,0.0,0.26,-47,0,-48
2026-05-16T21:09:43.130,NO_MOTION,0.78,unknown,0.54,0.0,0.36,-47,0,-48
2026-05-16T21:09:43.632,NO_MOTION,0.72,unknown,0.69,0.0,0.38,-47,0,-48
2026-05-16T21:09:44.133,NO_MOTION,0.83,unknown,0.34,0.0,0.42,-46,0,-48
2026-05-16T21:09:44.634,NO_MOTION,0.85,unknown,0.37,0.0,0.25,-46,0,-48
2026-05-16T21:09:45.135,NO_MOTION,0.88,unknown,0.02,0.0,0.29,-46,0,-48
2026-05-16T21:09:45.636,NO_MOTION,0.78,unknown,0.56,0.0,0.29,-46,0,-48
2026-05-16T21:09:46.137,NO_MOTION,0.78,unknown,0.55,0.0,0.06,-46,0,-48
2026-05-16T21:09:46.638,NO_MOTION,0.8,unknown,0.51,0.0,0.07,-47,0,-48
2026-05-16T21:09:47.140,NO_MOTION,0.88,unknown,0.3,0.0,0.06,-47,0,-48
2026-05-16T21:09:47.641,NO_MOTION,0.87,unknown,0.32,0.0,0.06,-46,0,-48
2026-05-16T21:09:48.142,NO_MOTION,0.79,unknown,0.52,0.0,0.26,-46,0,-48
2026-05-16T21:09:48.643,NO_MOTION,0.78,unknown,0.54,0.0,0.41,-46,0,-48
2026-05-16T21:09:49.145,NO_MOTION,0.78,unknown,0.54,0.0,0.46,-47,0,-48
2026-05-16T21:09:49.646,NO_MOTION,0.82,unknown,0.37,0.0,0.44,-47,0,-48
2026-05-16T21:09:50.148,NO_MOTION,0.79,unknown,0.52,0.0,0.04,-46,0,-48
2026-05-16T21:09:50.649,NO_MOTION,0.72,unknown,0.71,0.0,0.05,-45,0,-49
2026-05-16T21:09:51.150,NO_MOTION,0.73,unknown,0.68,0.0,0.05,-47,0,-48
2026-05-16T21:09:51.651,NO_MOTION,0.64,unknown,0.91,0.0,0.05,-46,0,-46
2026-05-16T21:09:52.152,NO_MOTION,0.67,unknown,0.82,0.0,0.06,-47,0,-49
2026-05-16T21:09:52.654,NO_MOTION,0.73,unknown,0.67,0.0,0.3,-46,0,-48
2026-05-16T21:09:53.155,NO_MOTION,0.79,unknown,0.52,0.0,0.27,-46,0,-48
2026-05-16T21:09:53.656,NO_MOTION,0.81,unknown,0.47,0.0,0.48,-45,0,-48
2026-05-16T21:09:54.158,NO_MOTION,0.74,unknown,0.64,0.0,0.6,-45,0,-48
2026-05-16T21:09:54.659,NO_MOTION,0.76,unknown,0.53,0.0,0.61,-45,0,-48
2026-05-16T21:09:55.160,NO_MOTION,0.79,unknown,0.52,0.0,0.44,-45,0,-49
2026-05-16T21:09:55.662,NO_MOTION,0.75,unknown,0.63,0.0,0.48,-45,0,-48
2026-05-16T21:09:56.163,NO_MOTION,0.76,unknown,0.6,0.0,0.06,-45,0,-48
2026-05-16T21:09:56.664,NO_MOTION,0.8,unknown,0.51,0.0,0.08,-45,0,-48
2026-05-16T21:09:57.166,NO_MOTION,0.87,unknown,0.33,0.0,0.09,-45,0,-48
2026-05-16T21:09:57.667,NO_MOTION,0.85,unknown,0.32,0.0,0.38,-45,0,-48
2026-05-16T21:09:58.169,NO_MOTION,0.75,unknown,0.32,0.0,0.63,-45,0,-48
2026-05-16T21:09:58.670,NO_MOTION,0.76,unknown,0.33,0.0,0.59,-45,0,-48
2026-05-16T21:09:59.172,NO_MOTION,0.9,unknown,0.04,0.0,0.25,-46,0,-48
2026-05-16T21:09:59.673,NO_MOTION,0.85,unknown,0.34,0.0,0.37,-46,0,-48
2026-05-16T21:10:00.175,NO_MOTION,0.87,unknown,0.33,0.0,0.24,-45,0,-48
2026-05-16T21:10:00.676,NO_MOTION,0.86,unknown,0.34,0.0,0.31,-46,0,-48
2026-05-16T21:10:01.177,NO_MOTION,0.79,unknown,0.53,0.0,0.31,-45,0,-49
2026-05-16T21:10:01.678,NO_MOTION,0.86,unknown,0.34,0.0,0.1,-46,0,-48
2026-05-16T21:10:02.180,NO_MOTION,0.87,unknown,0.32,0.0,0.11,-45,0,-49
2026-05-16T21:10:02.681,NO_MOTION,0.97,unknown,0.03,0.0,0.08,-45,0,-48
2026-05-16T21:10:03.182,NO_MOTION,0.98,unknown,0.03,0.0,0.06,-45,0,-48
2026-05-16T21:10:03.683,NO_MOTION,0.98,unknown,0.03,0.0,0.06,-45,0,-48
2026-05-16T21:10:04.185,NO_MOTION,0.88,unknown,0.31,0.0,0.07,-46,0,-47
2026-05-16T21:10:04.687,NO_MOTION,0.8,unknown,0.5,0.0,0.06,-45,0,-48
2026-05-16T21:10:05.188,NO_MOTION,0.79,unknown,0.52,0.0,0.06,-45,0,-48
2026-05-16T21:10:05.689,NO_MOTION,0.8,unknown,0.51,0.0,0.34,-46,0,-48
2026-05-16T21:10:06.190,NO_MOTION,0.88,unknown,0.02,0.0,0.31,-46,0,-48
2026-05-16T21:10:06.692,NO_MOTION,0.8,unknown,0.03,0.0,0.5,-45,0,-48
2026-05-16T21:10:07.193,NO_MOTION,0.88,unknown,0.02,0.0,0.29,-45,0,-48
2026-05-16T21:10:07.694,NO_MOTION,0.87,unknown,0.33,0.0,0.29,-45,0,-48
2026-05-16T21:10:08.196,NO_MOTION,0.86,unknown,0.34,0.0,0.04,-45,0,-48
2026-05-16T21:10:08.697,NO_MOTION,0.86,unknown,0.35,0.0,0.02,-45,0,-48
2026-05-16T21:10:09.198,NO_MOTION,0.87,unknown,0.33,0.0,0.02,-45,0,-48
2026-05-16T21:10:09.699,NO_MOTION,0.88,unknown,0.01,0.0,0.29,-45,0,-48
2026-05-16T21:10:10.201,NO_MOTION,0.88,unknown,0.01,0.0,0.3,-45,0,-48
2026-05-16T21:10:10.702,NO_MOTION,0.88,unknown,0.01,0.0,0.3,-45,0,-48
2026-05-16T21:10:11.203,NO_MOTION,0.98,unknown,0.01,0.0,0.06,-45,0,-48
2026-05-16T21:10:11.705,NO_MOTION,0.97,unknown,0.01,0.0,0.07,-45,0,-48
2026-05-16T21:10:12.206,NO_MOTION,0.98,unknown,0.02,0.0,0.06,-45,0,-48
2026-05-16T21:10:12.707,NO_MOTION,0.98,unknown,0.02,0.0,0.06,-45,0,-49
2026-05-16T21:10:13.208,NO_MOTION,0.98,unknown,0.02,0.0,0.06,-45,0,-49
2026-05-16T21:10:13.710,NO_MOTION,0.86,unknown,0.34,0.0,0.1,-46,0,-49
2026-05-16T21:10:14.212,NO_MOTION,0.87,unknown,0.33,0.0,0.08,-45,0,-49
2026-05-16T21:10:14.713,NO_MOTION,0.87,unknown,0.32,0.0,0.11,-45,0,-48
2026-05-16T21:10:15.214,NO_MOTION,0.79,unknown,0.53,0.0,0.11,-45,0,-48
2026-05-16T21:10:15.716,NO_MOTION,0.86,unknown,0.36,0.0,0.12,-45,0,-48
2026-05-16T21:10:16.217,NO_MOTION,0.77,unknown,0.58,0.0,0.08,-45,0,-48
2026-05-16T21:10:16.718,NO_MOTION,0.78,unknown,0.56,0.0,0.07,-45,0,-48
2026-05-16T21:10:17.219,NO_MOTION,0.78,unknown,0.56,0.0,0.04,-45,0,-48
2026-05-16T21:10:17.720,NO_MOTION,0.72,unknown,0.7,0.0,0.04,-46,0,-48
2026-05-16T21:10:18.222,NO_MOTION,0.73,unknown,0.68,0.0,0.29,-45,0,-48
2026-05-16T21:10:18.723,NO_MOTION,0.72,unknown,0.7,0.0,0.27,-46,0,-48
2026-05-16T21:10:19.224,NO_MOTION,0.73,unknown,0.68,0.0,0.25,-45,0,-49
2026-05-16T21:10:19.725,NO_MOTION,0.79,unknown,0.53,0.0,0.03,-45,0,-49
2026-05-16T21:10:20.227,NO_MOTION,0.82,unknown,0.45,0.0,0.26,-45,0,-48
2026-05-16T21:10:20.727,NO_MOTION,0.64,unknown,0.91,0.0,0.28,-41,0,-49
2026-05-16T21:10:21.229,NO_MOTION,0.62,unknown,0.94,0.0,0.28,-45,0,-49
2026-05-16T21:10:21.730,NO_MOTION,0.71,unknown,0.72,0.0,0.04,-46,0,-48
2026-05-16T21:10:22.232,NO_MOTION,0.64,unknown,0.91,0.0,0.04,-45,0,-48
2026-05-16T21:10:22.733,NO_MOTION,0.74,unknown,0.65,0.0,0.03,-45,0,-48
2026-05-16T21:10:23.234,NO_MOTION,0.81,unknown,0.47,0.0,0.03,-45,0,-48
2026-05-16T21:10:23.735,NO_MOTION,0.89,unknown,0.27,0.0,0.03,-45,0,-48
2026-05-16T21:10:24.236,NO_MOTION,0.83,unknown,0.43,0.0,0.02,-46,0,-49
2026-05-16T21:10:24.738,NO_MOTION,0.78,unknown,0.55,0.0,0.3,-45,0,-48
2026-05-16T21:10:25.239,NO_MOTION,0.75,unknown,0.62,0.0,0.32,-45,0,-49
2026-05-16T21:10:25.740,NO_MOTION,0.73,unknown,0.68,0.0,0.33,-45,0,-48
2026-05-16T21:10:26.242,NO_MOTION,0.74,unknown,0.65,0.0,0.06,-45,0,-49
2026-05-16T21:10:26.743,NO_MOTION,0.71,unknown,0.73,0.0,0.18,-47,0,-50
2026-05-16T21:10:27.245,NO_MOTION,0.76,unknown,0.6,0.0,0.54,-45,0,-51
2026-05-16T21:10:27.747,NO_MOTION,0.66,unknown,0.45,0.0,0.85,-46,0,-49
2026-05-16T21:10:28.249,NO_MOTION,0.61,unknown,0.53,0.0,0.97,-47,0,-51
2026-05-16T21:10:28.750,NO_MOTION,0.64,unknown,0.65,0.0,0.91,-50,0,-52
2026-05-16T21:10:29.252,NO_MOTION,0.65,unknown,0.87,0.0,0.86,-48,0,-47
2026-05-16T21:10:29.753,NO_MOTION,0.61,unknown,0.97,0.0,0.74,-49,0,-51
2026-05-16T21:10:30.254,NO_MOTION,0.58,unknown,1.06,0.0,0.99,-49,0,-51
2026-05-16T21:10:30.755,NO_MOTION,0.63,unknown,0.92,0.0,0.87,-49,0,-50
2026-05-16T21:10:31.257,NO_MOTION,0.69,unknown,0.77,0.0,0.49,-46,0,-49
2026-05-16T21:10:31.758,NO_MOTION,0.46,unknown,1.01,0.0,1.34,-48,0,-44
2026-05-16T21:10:32.259,NO_MOTION,0.35,unknown,1.06,0.0,1.63,-50,0,-48
2026-05-16T21:10:32.761,NO_MOTION,0.38,unknown,0.88,0.0,1.54,-46,0,-52
2026-05-16T21:10:33.262,NO_MOTION,0.64,unknown,0.89,0.0,0.84,-47,0,-53
2026-05-16T21:10:33.764,NO_MOTION,0.81,unknown,0.47,0.0,0.36,-47,0,-53
2026-05-16T21:10:34.265,NO_MOTION,0.72,unknown,0.71,0.0,0.49,-48,0,-52
2026-05-16T21:10:34.766,NO_MOTION,0.71,unknown,0.72,0.0,0.49,-48,0,-52
2026-05-16T21:10:35.268,NO_MOTION,0.77,unknown,0.58,0.0,0.5,-48,0,-51
2026-05-16T21:10:35.769,NO_MOTION,0.83,unknown,0.43,0.0,0.36,-49,0,-52
2026-05-16T21:10:36.270,NO_MOTION,0.77,unknown,0.57,0.0,0.32,-49,0,-51
2026-05-16T21:10:36.772,NO_MOTION,0.75,unknown,0.63,0.0,0.31,-49,0,-51
2026-05-16T21:10:37.273,NO_MOTION,0.73,unknown,0.67,0.0,0.28,-49,0,-51
2026-05-16T21:10:37.774,NO_MOTION,0.55,unknown,1.13,0.0,0.53,-49,0,-51
2026-05-16T21:10:38.275,NO_MOTION,0.52,unknown,1.21,0.0,0.39,-49,0,-51
2026-05-16T21:10:38.776,NO_MOTION,0.56,unknown,1.11,0.0,0.93,-49,0,-51
2026-05-16T21:10:39.277,NO_MOTION,0.62,unknown,0.59,0.0,0.94,-49,0,-51
2026-05-16T21:10:39.778,NO_MOTION,0.68,unknown,0.51,0.0,0.81,-49,0,-51
2026-05-16T21:10:40.279,NO_MOTION,0.75,unknown,0.62,0.0,0.54,-49,0,-51
2026-05-16T21:10:40.780,NO_MOTION,0.79,unknown,0.53,0.0,0.51,-49,0,-50
2026-05-16T21:10:41.281,NO_MOTION,0.78,unknown,0.56,0.0,0.51,-49,0,-49
2026-05-16T21:10:41.782,NO_MOTION,0.74,unknown,0.66,0.0,0.54,-49,0,-50
2026-05-16T21:10:42.283,NO_MOTION,0.72,unknown,0.69,0.0,0.46,-49,0,-50
2026-05-16T21:10:42.785,NO_MOTION,0.75,unknown,0.63,0.0,0.35,-50,0,-51
2026-05-16T21:10:43.286,NO_MOTION,0.6,unknown,1.01,0.0,0.5,-48,0,-50
2026-05-16T21:10:43.787,NO_MOTION,0.44,unknown,1.4,0.0,0.28,-49,0,-49
2026-05-16T21:10:44.290,NO_MOTION,0.45,unknown,1.37,0.0,0.77,-49,0,-50
2026-05-16T21:10:44.791,NO_MOTION,0.56,unknown,1.1,0.0,0.74,-49,0,-50
2026-05-16T21:10:45.292,NO_MOTION,0.69,unknown,0.77,0.0,0.53,-49,0,-50
2026-05-16T21:10:45.794,NO_MOTION,0.68,unknown,0.81,0.0,0.45,-49,0,-50
2026-05-16T21:10:46.295,NO_MOTION,0.69,unknown,0.77,0.0,0.52,-48,0,-50
2026-05-16T21:10:46.796,NO_MOTION,0.71,unknown,0.72,0.0,0.47,-48,0,-50
2026-05-16T21:10:47.297,NO_MOTION,0.72,unknown,0.69,0.0,0.46,-48,0,-50
2026-05-16T21:10:47.798,NO_MOTION,0.72,unknown,0.69,0.0,0.51,-48,0,-50
2026-05-16T21:10:48.299,NO_MOTION,0.72,unknown,0.7,0.0,0.49,-48,0,-51
2026-05-16T21:10:48.801,NO_MOTION,0.76,unknown,0.61,0.0,0.33,-48,0,-51
2026-05-16T21:10:49.302,NO_MOTION,0.75,unknown,0.62,0.0,0.39,-48,0,-51
2026-05-16T21:10:49.804,NO_MOTION,0.73,unknown,0.36,0.0,0.67,-48,0,-51
2026-05-16T21:10:50.305,NO_MOTION,0.78,unknown,0.56,0.0,0.53,-48,0,-51
2026-05-16T21:10:50.806,NO_MOTION,0.78,unknown,0.54,0.0,0.35,-48,0,-51
2026-05-16T21:10:51.307,NO_MOTION,0.72,unknown,0.71,0.0,0.35,-48,0,-51
2026-05-16T21:10:51.808,NO_MOTION,0.75,unknown,0.59,0.0,0.62,-48,0,-51
2026-05-16T21:10:52.310,NO_MOTION,0.78,unknown,0.35,0.0,0.56,-48,0,-51
2026-05-16T21:10:52.812,NO_MOTION,0.78,unknown,0.56,0.0,0.51,-48,0,-51
2026-05-16T21:10:53.313,NO_MOTION,0.72,unknown,0.69,0.0,0.52,-48,0,-51
2026-05-16T21:10:53.815,NO_MOTION,0.71,unknown,0.72,0.0,0.44,-48,0,-51
2026-05-16T21:10:54.316,NO_MOTION,0.78,unknown,0.34,0.0,0.55,-48,0,-51
2026-05-16T21:10:54.818,NO_MOTION,0.79,unknown,0.02,0.0,0.52,-48,0,-51
2026-05-16T21:10:55.319,NO_MOTION,0.76,unknown,0.37,0.0,0.59,-48,0,-51
2026-05-16T21:10:55.821,NO_MOTION,0.78,unknown,0.36,0.0,0.55,-48,0,-51
2026-05-16T21:10:56.322,NO_MOTION,0.8,unknown,0.34,0.0,0.49,-48,0,-51
2026-05-16T21:10:56.823,NO_MOTION,0.86,unknown,0.35,0.0,0.33,-48,0,-51
2026-05-16T21:10:57.324,NO_MOTION,0.86,unknown,0.35,0.0,0.34,-48,0,-51
2026-05-16T21:10:57.826,NO_MOTION,0.77,unknown,0.57,0.0,0.41,-48,0,-51
2026-05-16T21:10:58.326,NO_MOTION,0.73,unknown,0.68,0.0,0.44,-48,0,-51
2026-05-16T21:10:58.828,NO_MOTION,0.78,unknown,0.54,0.0,0.34,-48,0,-51
